Geo_FIPS	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_BTTR	Geo_BTBG	Geo_AREALAND	Geo_AREAWATR	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_B12001_001	SE_B12001_002	SE_B12001_003	SE_B12001_004	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008	SE_A14006_001	SE_A09005_001	SE_A09005_002	SE_A09005_009	SE_A09005_010	SE_A09005_003	SE_A09005_004	SE_A09005_005	SE_A09005_006	SE_A09005_007	SE_A09005_008	SE_A09001_001	SE_A09001_002	SE_A09001_003	SE_A09001_004	SE_A09001_005	SE_A09001_006	SE_A09001_007	SE_A09001_008	SE_A09001_009	SE_A09001_010	SE_A09003_001	SE_A10030_001	SE_A10030_002	SE_A10030_003	SE_A10030_004	SE_A10030_005	SE_A10030_006	SE_A10030_007
"36005038302"	"Census Tract 383.02, Bronx County, New York"	"Census Tract 383.02, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003755"	""	""	""	""	"36"	"005"	""	""	""	"038302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005038302"	""	""	"145687"	"0"	6034	6034	107271	0.0562500675678806	3320	1285	1013	699	221	85	0	17	3320	1285	1712	323	3320	1285	2035	1022	323	102	17	17	24833	1838	142	129	13	1537	0	0	107	15	37	1838	1801	0	90	179	278	387	602	265	37	52	1937	1721	162	54	0	0	0
"36005038500"	"Census Tract 385, Bronx County, New York"	"Census Tract 385, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003756"	""	""	""	""	"36"	"005"	""	""	""	"038500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005038500"	""	""	"189195"	"0"	4757	4757	65121.03	0.0730486009973791	2755	1021	771	824	76	20	25	18	2755	1021	1595	139	2755	1021	1734	963	139	63	43	18	21180	1492	309	275	34	1032	0	0	120	0	31	1492	1461	15	183	96	222	366	529	50	31	44	1673	1299	302	53	19	0	0
"36005038600"	"Census Tract 386, Bronx County, New York"	"Census Tract 386, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003757"	""	""	""	""	"36"	"005"	""	""	""	"038600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005038600"	""	""	"409294"	"0"	8408	8408	53205.32	0.158029303610673	5311	800	1839	1527	727	418	0	0	5311	800	3366	1145	5311	800	4511	2672	1145	418	0	0	69164	3831	1401	1282	119	2278	0	0	120	32	0	3831	3831	39	413	540	684	705	663	787	0	49	2586	1309	806	343	114	0	14
"36005038700"	"Census Tract 387, Bronx County, New York"	"Census Tract 387, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003758"	""	""	""	""	"36"	"005"	""	""	""	"038700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005038700"	""	""	"188318"	"0"	3630	3630	49924.36	0.0727099893899122	1884	639	589	364	258	26	8	0	1884	639	953	292	1884	639	1245	656	292	34	8	0	25838	1348	227	217	10	769	0	0	222	0	130	1348	1218	90	183	159	130	294	283	79	130	39	1204	830	326	37	11	0	0
"36005038800"	"Census Tract 388, Bronx County, New York"	"Census Tract 388, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003759"	""	""	""	""	"36"	"005"	""	""	""	"038800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005038800"	""	""	"148659"	"0"	2528	2528	44043.68	0.0573975632319532	1692	238	569	522	201	146	6	10	1692	238	1091	363	1692	238	1454	885	363	162	16	10	63553	1117	440	376	64	546	0	0	64	25	42	1117	1075	29	179	104	206	123	338	96	42	44	834	325	327	156	26	0	0
"36005038900"	"Census Tract 389, Bronx County, New York"	"Census Tract 389, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003760"	""	""	""	""	"36"	"005"	""	""	""	"038900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005038900"	""	""	"170340"	"0"	6040	6040	91837.08	0.0657686444879281	3019	1129	710	745	352	68	0	15	3019	1129	1455	435	3019	1129	1890	1180	435	83	15	15	35437	2338	267	237	30	1555	0	0	443	54	19	2338	2319	148	341	93	393	388	708	248	19	45	1775	1305	432	38	0	0	0
"36005039000"	"Census Tract 390, Bronx County, New York"	"Census Tract 390, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003761"	""	""	""	""	"36"	"005"	""	""	""	"039000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039000"	""	""	"181646"	"0"	2515	2515	35859.97	0.0701339156783738	1690	345	676	419	178	72	0	0	1690	345	1095	250	1690	345	1345	669	250	72	0	0	39030	1119	312	244	68	737	0	0	21	0	49	1119	1070	21	88	128	178	300	182	173	49	47	942	499	352	84	7	0	0
"36005039100"	"Census Tract 391, Bronx County, New York"	"Census Tract 391, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003762"	""	""	""	""	"36"	"005"	""	""	""	"039100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039100"	""	""	"205723"	"0"	7089	7089	89248.28	0.0794300977456266	4413	1348	970	1059	531	227	130	148	4413	1348	2029	1036	4413	1348	3065	2095	1036	505	278	148	36496	2947	477	336	141	1756	0	0	523	31	160	2947	2787	187	414	374	407	524	617	264	160	41	2411	1719	561	124	7	0	0
"36005039200"	"Census Tract 392, Bronx County, New York"	"Census Tract 392, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003763"	""	""	""	""	"36"	"005"	""	""	""	"039200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039200"	""	""	"96134"	"0"	1738	1738	46824.21	0.0371175464905629	1088	180	500	209	142	57	0	0	1088	180	709	199	1088	180	908	408	199	57	0	0	44522	796	270	249	21	472	0	0	41	0	13	796	783	0	94	114	84	231	136	124	13	48	574	304	202	47	21	0	0
"36005039300"	"Census Tract 393, Bronx County, New York"	"Census Tract 393, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003764"	""	""	""	""	"36"	"005"	""	""	""	"039300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039300"	""	""	"181726"	"0"	9292	9292	132431.1	0.0701648038523731	5039	1896	1442	1191	354	119	37	0	5039	1896	2633	510	5039	1896	3143	1701	510	156	37	0	23930	2690	407	326	81	1969	0	0	187	0	127	2690	2563	169	190	412	354	677	560	201	127	45	3267	2308	497	445	17	0	0
"36005039400"	"Census Tract 394, Bronx County, New York"	"Census Tract 394, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003765"	""	""	""	""	"36"	"005"	""	""	""	"039400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039400"	""	""	"145220"	"0"	5143	5143	91725.02	0.0560697578521599	3155	875	953	941	220	163	3	0	3155	875	1894	386	3155	875	2280	1327	386	166	3	0	35079	1960	508	394	114	1258	0	0	137	0	57	1960	1903	56	250	105	228	423	689	152	57	48	1631	787	671	141	11	21	0
"36005039500"	"Census Tract 395, Bronx County, New York"	"Census Tract 395, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003766"	""	""	""	""	"36"	"005"	""	""	""	"039500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039500"	""	""	"409402"	"0"	4327	4327	27373.78	0.158071002645572	2484	746	487	787	338	103	0	23	2484	746	1274	464	2484	746	1738	1251	464	126	23	23	26372	1432	341	257	84	947	0	5	40	0	99	1432	1333	6	79	149	220	218	463	198	99	53	1558	1126	316	107	0	9	0
"36005039600"	"Census Tract 396, Bronx County, New York"	"Census Tract 396, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003767"	""	""	""	""	"36"	"005"	""	""	""	"039600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039600"	""	""	"223225"	"0"	4743	4743	55031.08	0.0861876580123151	2755	663	835	861	268	91	37	0	2755	663	1696	396	2755	663	2092	1257	396	128	37	0	44013	1606	680	604	76	879	0	0	22	0	25	1606	1581	29	147	160	319	354	461	111	25	45	1378	742	387	214	31	4	0
"36005039700"	"Census Tract 397, Bronx County, New York"	"Census Tract 397, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003768"	""	""	""	""	"36"	"005"	""	""	""	"039700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039700"	""	""	"518181"	"0"	3939	3939	19688.03	0.200070811138893	886	235	408	147	40	43	13	0	886	235	555	96	886	235	651	243	96	56	13	0	30328	1219	179	97	82	547	14	0	348	0	131	1219	1088	292	144	44	61	277	229	41	131	33	557	448	72	25	6	6	0
"36005039800"	"Census Tract 398, Bronx County, New York"	"Census Tract 398, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003769"	""	""	""	""	"36"	"005"	""	""	""	"039800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039800"	""	""	"201853"	"0"	3442	3442	44164.51	0.0779358823284123	2365	400	685	587	570	118	0	5	2365	400	1272	693	2365	400	1965	1280	693	123	5	5	83958	1609	869	783	86	706	0	0	18	0	16	1609	1593	21	192	344	282	176	421	157	16	44	1046	233	448	282	62	21	0
"36005039901"	"Census Tract 399.01, Bronx County, New York"	"Census Tract 399.01, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003770"	""	""	""	""	"36"	"005"	""	""	""	"039901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039901"	""	""	"151654"	"0"	5983	5983	102179.3	0.0585539392460506	3666	1581	884	796	215	176	5	9	3666	1581	1680	405	3666	1581	2085	1201	405	190	14	9	28032	1969	328	289	39	1429	0	0	157	0	55	1969	1914	95	145	198	349	507	408	212	55	44	1694	1287	352	55	0	0	0
"36005039902"	"Census Tract 399.02, Bronx County, New York"	"Census Tract 399.02, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003771"	""	""	""	""	"36"	"005"	""	""	""	"039902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005039902"	""	""	"121399"	"0"	5375	5375	114673	0.0468724179417047	3270	1291	1044	569	288	54	24	0	3270	1291	1613	366	3270	1291	1979	935	366	78	24	0	36631	1960	324	215	109	1256	0	23	281	40	36	1960	1924	129	295	171	410	279	530	110	36	40	1729	1339	295	95	0	0	0
"36005040100"	"Census Tract 401, Bronx County, New York"	"Census Tract 401, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003772"	""	""	""	""	"36"	"005"	""	""	""	"040100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040100"	""	""	"170429"	"0"	4425	4425	67246.16	0.0658030075815023	2719	1203	771	545	134	66	0	0	2719	1203	1316	200	2719	1203	1516	745	200	66	0	0	34493	1627	182	133	49	1338	0	0	90	0	17	1627	1610	19	54	156	305	510	376	190	17	48	1508	1281	190	37	0	0	0
"36005040302"	"Census Tract 403.02, Bronx County, New York"	"Census Tract 403.02, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003773"	""	""	""	""	"36"	"005"	""	""	""	"040302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040302"	""	""	"62696"	"0"	4438	4438	183334.9	0.0242070619632215	2543	908	806	613	179	14	23	0	2543	908	1419	216	2543	908	1635	829	216	37	23	0	31115	1862	238	230	8	1330	20	0	186	0	88	1862	1774	111	154	187	325	379	421	197	88	44	1468	1124	263	71	0	10	0
"36005040303"	"Census Tract 403.03, Bronx County, New York"	"Census Tract 403.03, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003774"	""	""	""	""	"36"	"005"	""	""	""	"040303"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040303"	""	""	"87550"	"0"	5149	5149	152322.7	0.0338032454204421	3194	864	1037	813	362	118	0	0	3194	864	1850	480	3194	864	2330	1293	480	118	0	0	42220	2162	445	396	49	1505	0	0	158	0	54	2162	2108	10	345	211	310	462	641	129	54	43	1553	1182	291	52	18	10	0
"36005040304"	"Census Tract 403.04, Bronx County, New York"	"Census Tract 403.04, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003775"	""	""	""	""	"36"	"005"	""	""	""	"040304"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040304"	""	""	"67355"	"0"	4009	4009	154157.3	0.0260059119965035	1848	718	488	384	202	56	0	0	1848	718	872	258	1848	718	1130	642	258	56	0	0	25145	1487	105	89	16	996	0	0	290	0	96	1487	1391	199	139	170	125	436	253	69	96	37	1162	998	164	0	0	0	0
"36005040400"	"Census Tract 404, Bronx County, New York"	"Census Tract 404, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003776"	""	""	""	""	"36"	"005"	""	""	""	"040400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040400"	""	""	"215289"	"0"	3483	3483	41901.48	0.0831235511515883	2374	485	643	553	421	272	0	0	2374	485	1196	693	2374	485	1889	1246	693	272	0	0	54496	1558	737	633	104	733	0	0	40	0	48	1558	1510	22	250	230	163	376	376	93	48	42	1068	315	423	233	97	0	0
"36005040501"	"Census Tract 405.01, Bronx County, New York"	"Census Tract 405.01, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003777"	""	""	""	""	"36"	"005"	""	""	""	"040501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040501"	""	""	"82860"	"0"	4521	4521	141314.7	0.0319924262197354	2629	888	809	699	163	70	0	0	2629	888	1508	233	2629	888	1741	932	233	70	0	0	39197	1752	184	122	62	1292	0	0	237	0	39	1752	1713	142	148	131	243	292	635	122	39	45	1338	1102	178	58	0	0	0
"36005040502"	"Census Tract 405.02, Bronx County, New York"	"Census Tract 405.02, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003778"	""	""	""	""	"36"	"005"	""	""	""	"040502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040502"	""	""	"141217"	"0"	7172	7172	131537.9	0.0545241908456719	4179	970	1641	915	534	100	0	19	4179	970	2556	653	4179	970	3209	1568	653	119	19	19	31776	2953	394	323	71	1988	0	0	469	32	70	2953	2883	163	245	609	487	583	628	168	70	41	2224	1755	390	79	0	0	0
"36005040600"	"Census Tract 406, Bronx County, New York"	"Census Tract 406, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003779"	""	""	""	""	"36"	"005"	""	""	""	"040600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040600"	""	""	"223327"	"0"	3870	3870	44881.51	0.0862270404341642	2439	693	772	495	333	145	1	0	2439	693	1267	479	2439	693	1746	974	479	146	1	0	53348	1804	502	411	91	1045	0	65	134	30	28	1804	1776	35	137	202	282	502	334	284	28	47	1131	680	243	126	82	0	0
"36005040701"	"Census Tract 407.01, Bronx County, New York"	"Census Tract 407.01, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003780"	""	""	""	""	"36"	"005"	""	""	""	"040701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040701"	""	""	"58237"	"0"	3291	3291	146361.4	0.0224854323649376	2197	676	642	517	273	52	27	10	2197	676	1159	362	2197	676	1521	879	362	89	37	10	39552	1606	355	221	134	1059	0	0	149	15	28	1606	1578	133	158	45	186	430	319	307	28	50	1229	798	355	76	0	0	0
"36005040702"	"Census Tract 407.02, Bronx County, New York"	"Census Tract 407.02, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003781"	""	""	""	""	"36"	"005"	""	""	""	"040702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040702"	""	""	"182164"	"0"	7050	7050	100236.1	0.070333916605019	4282	1549	865	1209	369	257	16	17	4282	1549	2074	659	4282	1549	2733	1868	659	290	33	17	36937	2812	817	705	112	1661	0	0	204	47	83	2812	2729	106	303	240	431	838	565	246	83	43	2601	1883	527	123	52	0	16
"36005040800"	"Census Tract 408, Bronx County, New York"	"Census Tract 408, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003782"	""	""	""	""	"36"	"005"	""	""	""	"040800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040800"	""	""	"124014"	"0"	4710	4710	98366.66	0.0478820751293056	2786	604	1068	658	345	74	37	0	2786	604	1726	456	2786	604	2182	1114	456	111	37	0	35658	1887	703	637	66	1012	0	0	91	12	69	1887	1818	10	175	333	283	349	388	280	69	48	1592	779	636	158	19	0	0
"36005040900"	"Census Tract 409, Bronx County, New York"	"Census Tract 409, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003783"	""	""	""	""	"36"	"005"	""	""	""	"040900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005040900"	""	""	"822774"	"346374"	3122	3122	9827.659	0.317674830925858	2372	321	857	524	485	152	33	0	2372	321	1381	670	2372	321	2051	1194	670	185	33	0	50982	1444	249	239	10	1081	0	0	95	0	19	1444	1425	10	76	56	180	424	433	246	19	54	1408	664	639	62	43	0	0
"36005041100"	"Census Tract 411, Bronx County, New York"	"Census Tract 411, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003784"	""	""	""	""	"36"	"005"	""	""	""	"041100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005041100"	""	""	"121611"	"0"	3416	3416	72751.63	0.0469542716028028	2072	524	693	483	270	91	11	0	2072	524	1176	372	2072	524	1548	855	372	102	11	0	40542	1469	312	201	111	1037	0	21	90	0	9	1469	1460	42	88	199	174	430	398	129	9	47	1186	793	332	61	0	0	0
"36005041300"	"Census Tract 413, Bronx County, New York"	"Census Tract 413, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003785"	""	""	""	""	"36"	"005"	""	""	""	"041300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005041300"	""	""	"173358"	"0"	7897	7897	117982.1	0.0669339008520503	5203	1176	1252	1588	856	303	0	28	5203	1176	2840	1187	5203	1176	4027	2775	1187	331	28	28	51535	3855	987	784	203	2588	0	0	248	0	32	3855	3823	120	305	347	948	1208	720	175	32	42	2918	1897	890	131	0	0	0
"36005041400"	"Census Tract 414, Bronx County, New York"	"Census Tract 414, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003786"	""	""	""	""	"36"	"005"	""	""	""	"041400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005041400"	""	""	"522982"	"0"	4769	4769	23617.74	0.201924487681024	3490	861	1151	691	561	226	0	0	3490	861	1842	787	3490	861	2629	1478	787	226	0	0	56848	2189	821	665	156	1225	0	0	93	9	41	2189	2148	68	255	367	284	463	404	307	41	45	1601	768	549	202	82	0	0
"36005041500"	"Census Tract 415, Bronx County, New York"	"Census Tract 415, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003787"	""	""	""	""	"36"	"005"	""	""	""	"041500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005041500"	""	""	"135858"	"0"	6238	6238	118920.8	0.0524550692898963	4130	1145	1093	1172	487	221	12	0	4130	1145	2265	720	4130	1145	2985	1892	720	233	12	0	55749	3030	686	647	39	1953	0	0	329	25	37	3030	2993	176	267	404	519	792	708	127	37	40	2323	1367	908	48	0	0	0
"36005041800"	"Census Tract 418, Bronx County, New York"	"Census Tract 418, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003788"	""	""	""	""	"36"	"005"	""	""	""	"041800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005041800"	""	""	"268871"	"0"	4194	4194	40400.08	0.103811677891944	2785	575	928	776	387	119	0	0	2785	575	1704	506	2785	575	2210	1282	506	119	0	0	44440	1846	662	496	166	979	0	0	120	0	85	1846	1761	68	260	308	375	198	315	237	85	42	1307	502	566	180	0	29	30
"36005041900"	"Census Tract 419, Bronx County, New York"	"Census Tract 419, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003789"	""	""	""	""	"36"	"005"	""	""	""	"041900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005041900"	""	""	"325906"	"0"	7238	7238	57520.68	0.125833015442543	4717	1161	1652	868	877	118	41	0	4717	1161	2520	1036	4717	1161	3556	1904	1036	159	41	0	37313	3057	797	473	324	1755	0	0	479	0	26	3057	3031	146	429	266	300	492	1008	390	26	47	2477	1423	907	110	37	0	0
"36005042000"	"Census Tract 420, Bronx County, New York"	"Census Tract 420, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003790"	""	""	""	""	"36"	"005"	""	""	""	"042000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005042000"	""	""	"150497"	"0"	3698	3698	63640.97	0.0581072190295862	2411	557	725	786	234	88	0	21	2411	557	1511	343	2411	557	1854	1129	343	109	21	21	34724	1386	425	317	108	897	0	0	36	0	28	1386	1358	0	221	79	258	173	388	239	28	53	1476	1021	350	61	24	20	0
"36005042100"	"Census Tract 421, Bronx County, New York"	"Census Tract 421, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003791"	""	""	""	""	"36"	"005"	""	""	""	"042100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005042100"	""	""	"245661"	"0"	5887	5887	62066.26	0.0948502464104081	3524	1278	506	783	380	122	407	48	3524	1278	1289	957	3524	1278	2246	1740	957	577	455	48	35334	2552	320	235	85	1577	0	0	541	31	83	2552	2469	249	362	337	294	312	796	119	83	39	2239	1557	597	85	0	0	0
"36005042200"	"Census Tract 422, Bronx County, New York"	"Census Tract 422, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003792"	""	""	""	""	"36"	"005"	""	""	""	"042200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005042200"	""	""	"174693"	"0"	3338	3338	49488.99	0.067449347255663	2287	404	767	620	286	199	11	0	2287	404	1387	496	2287	404	1883	1116	496	210	11	0	60456	1384	562	486	76	645	0	0	99	66	12	1384	1372	111	152	146	216	273	320	154	12	46	1103	436	427	155	38	0	47
"36005042300"	"Census Tract 423, Bronx County, New York"	"Census Tract 423, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003793"	""	""	""	""	"36"	"005"	""	""	""	"042300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005042300"	""	""	"180376"	"0"	4658	4658	66883.42	0.0696435659161355	2969	619	970	712	451	173	12	32	2969	619	1682	668	2969	619	2350	1380	668	217	44	32	39003	2000	389	377	12	1287	0	70	137	9	108	2000	1892	47	218	126	349	482	455	215	108	47	1437	956	364	59	44	14	0
"36005042400"	"Census Tract 424, Bronx County, New York"	"Census Tract 424, Bronx County, New York"	"ny"	"140"	"00"	"ACSSF"	"0003794"	""	""	""	""	"36"	"005"	""	""	""	"042400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36005042400"	""	""	"175087"	"0"	2485	2485	36759.55	0.0676014715126093	1803	394	251	693	300	146	19	0	1803	394	944	465	1803	394	1409	1158	465	165	19	0	78922	1123	433	395	38	637	0	0	19	0	34	1123	1089	31	33	83	198	198	348	198	34	55	804	254	336	187	27	0	0
