Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_QName	Geo_FIPS	Geo_AREALAND	Geo_AREAWATR	Geo_PLACESE	Geo_UACP	Geo_VTD	Geo_ZCTA3	Geo_TAZ	Geo_UGA	Geo_PUMA1	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_B12001_001	SE_B12001_002	SE_B12001_003	SE_B12001_004	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008	SE_A14006_001	SE_A09005_001	SE_A09005_002	SE_A09005_009	SE_A09005_010	SE_A09005_003	SE_A09005_004	SE_A09005_005	SE_A09005_006	SE_A09005_007	SE_A09005_008	SE_A09001_001	SE_A09001_002	SE_A09001_003	SE_A09001_004	SE_A09001_005	SE_A09001_006	SE_A09001_007	SE_A09001_008	SE_A09001_009	SE_A09001_010	SE_A09003_001	SE_A10030_001	SE_A10030_002	SE_A10030_003	SE_A10030_004	SE_A10030_005	SE_A10030_006	SE_A10030_007
"ACSSF"	"ny"	"140"	"00"	"0005492"	""	""	""	""	"36"	"047"	""	""	"117201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047117201"	"Census Tract 1172.01"	""	""	"Census Tract 1172.01, Kings County, New York"	"36047117201"	"129156"	"0"	""	""	""	""	""	""	""	2427	2427	48669.06	0.0498674125131082	1509	218	591	409	205	86	0	0	1509	218	1000	291	1509	218	1291	700	291	86	0	0	56906	975	337	270	67	466	0	14	71	0	87	975	888	29	122	80	177	253	204	23	87	39	769	285	301	150	33	0	0
"ACSSF"	"ny"	"140"	"00"	"0005493"	""	""	""	""	"36"	"047"	""	""	"117202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047117202"	"Census Tract 1172.02"	""	""	"Census Tract 1172.02, Kings County, New York"	"36047117202"	"151822"	"0"	""	""	""	""	""	""	""	4492	4492	76630.7	0.058618804411449	3249	773	1375	586	336	102	42	35	3249	773	1961	515	3249	773	2476	1101	515	179	77	35	67929	2177	516	516	0	1049	0	0	26	0	586	2177	1591	11	183	69	505	391	231	201	586	46	1486	976	359	122	29	0	0
"ACSSF"	"ny"	"140"	"00"	"0005494"	""	""	""	""	"36"	"047"	""	""	"117400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047117400"	"Census Tract 1174"	""	""	"Census Tract 1174, Kings County, New York"	"36047117400"	"212859"	"0"	""	""	""	""	""	""	""	3919	3919	47684.91	0.0821853228663608	2718	674	1370	298	266	110	0	0	2718	674	1668	376	2718	674	2044	674	376	110	0	0	""	1819	280	251	29	1352	0	0	110	0	77	1819	1742	112	12	35	685	416	409	73	77	42	1255	899	269	61	26	0	0
"ACSSF"	"ny"	"140"	"00"	"0005495"	""	""	""	""	"36"	"047"	""	""	"117601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047117601"	"Census Tract 1176.01"	""	""	"Census Tract 1176.01, Kings County, New York"	"36047117601"	"152356"	"0"	""	""	""	""	""	""	""	3333	3333	56659.6	0.0588249829728941	2382	236	1189	679	109	161	0	8	2382	236	1868	278	2382	236	2146	957	278	169	8	8	54167	1614	501	432	69	1040	0	20	0	26	27	1614	1587	5	20	107	513	386	340	216	27	49	1038	629	343	35	0	15	16
"ACSSF"	"ny"	"140"	"00"	"0005496"	""	""	""	""	"36"	"047"	""	""	"117602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047117602"	"Census Tract 1176.02"	""	""	"Census Tract 1176.02, Kings County, New York"	"36047117602"	"143799"	"0"	""	""	""	""	""	""	""	2782	2782	50107.07	0.055521106661498	2070	289	949	471	289	71	1	0	2070	289	1420	361	2070	289	1781	832	361	72	1	0	53444	1243	394	375	19	773	0	0	0	0	76	1243	1167	0	50	44	376	150	480	67	76	48	945	626	129	162	16	12	0
"ACSSF"	"ny"	"140"	"00"	"0005497"	""	""	""	""	"36"	"047"	""	""	"117800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047117800"	"Census Tract 1178"	""	""	"Census Tract 1178, Kings County, New York"	"36047117800"	"140598"	"0"	""	""	""	""	""	""	""	1924	1924	35442.45	0.0542851935993526	1230	336	555	221	105	8	5	0	1230	336	776	118	1230	336	894	339	118	13	5	0	49423	643	241	241	0	280	0	0	62	22	38	643	605	47	40	111	155	133	106	13	38	37	544	159	303	82	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005498"	""	""	""	""	"36"	"047"	""	""	"118000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047118000"	"Census Tract 1180"	""	""	"Census Tract 1180, Kings County, New York"	"36047118000"	"751605"	"0"	""	""	""	""	""	""	""	0	0	0	0.290196325233939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005499"	""	""	""	""	"36"	"047"	""	""	"118201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047118201"	"Census Tract 1182.01"	""	""	"Census Tract 1182.01, Kings County, New York"	"36047118201"	"126387"	"0"	""	""	""	""	""	""	""	3329	3329	68219.59	0.0487982955905587	2019	449	528	570	401	71	0	0	2019	449	1098	472	2019	449	1570	1042	472	71	0	0	72098	1431	465	393	72	909	0	16	15	0	26	1431	1405	0	16	130	692	300	204	63	26	41	931	643	229	45	14	0	0
"ACSSF"	"ny"	"140"	"00"	"0005500"	""	""	""	""	"36"	"047"	""	""	"118202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047118202"	"Census Tract 1182.02"	""	""	"Census Tract 1182.02, Kings County, New York"	"36047118202"	"124326"	"0"	""	""	""	""	""	""	""	3581	3581	74600.22	0.0480025390079027	2013	311	1123	387	132	42	0	18	2013	311	1510	192	2013	311	1702	579	192	60	18	18	60438	1480	468	331	137	878	0	24	85	0	25	1480	1455	24	64	122	702	308	180	55	25	39	966	557	261	105	13	30	0
"ACSSF"	"ny"	"140"	"00"	"0005501"	""	""	""	""	"36"	"047"	""	""	"118400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047118400"	"Census Tract 1184"	""	""	"Census Tract 1184, Kings County, New York"	"36047118400"	"204944"	"0"	""	""	""	""	""	""	""	4899	4899	61911.31	0.0791293241513088	3311	825	1639	275	380	161	0	31	3311	825	1914	572	3311	825	2486	847	572	192	31	31	66408	2323	646	503	143	1259	0	112	74	155	77	2323	2246	0	201	292	812	365	400	176	77	43	1572	867	532	136	37	0	0
"ACSSF"	"ny"	"140"	"00"	"0005502"	""	""	""	""	"36"	"047"	""	""	"118600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047118600"	"Census Tract 1186"	""	""	"Census Tract 1186, Kings County, New York"	"36047118600"	"131529"	"0"	""	""	""	""	""	""	""	3516	3516	69234.91	0.0507836329743613	2285	685	1034	312	175	53	26	0	2285	685	1346	254	2285	685	1600	566	254	79	26	0	75583	1331	403	344	59	691	0	0	42	47	148	1331	1183	13	68	84	555	250	192	21	148	38	792	344	319	87	0	42	0
"ACSSF"	"ny"	"140"	"00"	"0005503"	""	""	""	""	"36"	"047"	""	""	"118800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047118800"	"Census Tract 1188"	""	""	"Census Tract 1188, Kings County, New York"	"36047118800"	"174376"	"0"	""	""	""	""	""	""	""	4814	4814	71501.83	0.0673269528661909	3032	564	1753	298	243	158	16	0	3032	564	2051	417	3032	564	2468	715	417	174	16	0	59112	1994	573	560	13	1133	0	0	218	0	70	1994	1924	92	204	226	575	390	404	33	70	38	1205	755	368	75	7	0	0
"ACSSF"	"ny"	"140"	"00"	"0005504"	""	""	""	""	"36"	"047"	""	""	"119000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047119000"	"Census Tract 1190"	""	""	"Census Tract 1190, Kings County, New York"	"36047119000"	"140618"	"0"	""	""	""	""	""	""	""	2372	2372	43688.94	0.0542929156428524	1507	271	551	340	303	17	25	0	1507	271	891	345	1507	271	1236	685	345	42	25	0	48375	803	113	113	0	620	0	0	54	0	16	803	787	0	24	48	186	245	190	94	16	50	764	530	204	15	15	0	0
"ACSSF"	"ny"	"140"	"00"	"0005505"	""	""	""	""	"36"	"047"	""	""	"119200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047119200"	"Census Tract 1192"	""	""	"Census Tract 1192, Kings County, New York"	"36047119200"	"225444"	"0"	""	""	""	""	""	""	""	3421	3421	39301.77	0.0870444187386196	2242	308	1418	326	158	32	0	0	2242	308	1744	190	2242	308	1934	516	190	32	0	0	85071	1502	376	323	53	841	0	7	10	0	268	1502	1234	76	73	20	512	311	229	13	268	38	1118	570	445	88	0	0	15
"ACSSF"	"ny"	"140"	"00"	"0005506"	""	""	""	""	"36"	"047"	""	""	"119400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047119400"	"Census Tract 1194"	""	""	"Census Tract 1194, Kings County, New York"	"36047119400"	"182841"	"0"	""	""	""	""	""	""	""	5898	5898	83546.63	0.0705953077774878	3179	358	1628	682	426	85	0	0	3179	358	2310	511	3179	358	2821	1193	511	85	0	0	55788	1894	508	475	33	1262	0	0	5	0	119	1894	1775	9	192	16	975	287	273	23	119	36	1378	722	564	62	30	0	0
"ACSSF"	"ny"	"140"	"00"	"0005507"	""	""	""	""	"36"	"047"	""	""	"119600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047119600"	"Census Tract 1196"	""	""	"Census Tract 1196, Kings County, New York"	"36047119600"	"306450"	"0"	""	""	""	""	""	""	""	5099	5099	43094.63	0.118321011525922	3458	513	1823	652	292	178	0	0	3458	513	2475	470	3458	513	2945	1122	470	178	0	0	43916	2368	752	652	100	1297	0	0	228	0	91	2368	2277	197	206	27	921	608	298	20	91	35	1913	1135	650	50	25	26	27
"ACSSF"	"ny"	"140"	"00"	"0005508"	""	""	""	""	"36"	"047"	""	""	"119800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047119800"	"Census Tract 1198"	""	""	"Census Tract 1198, Kings County, New York"	"36047119800"	"326903"	"0"	""	""	""	""	""	""	""	3664	3664	29029.15	0.126217959311008	2581	532	1325	335	286	76	27	0	2581	532	1660	389	2581	532	2049	724	389	103	27	0	38854	1360	440	326	114	792	0	0	65	0	63	1360	1297	0	110	2	367	233	539	46	63	46	1121	614	320	109	78	0	0
"ACSSF"	"ny"	"140"	"00"	"0005509"	""	""	""	""	"36"	"047"	""	""	"120000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047120000"	"Census Tract 1200"	""	""	"Census Tract 1200, Kings County, New York"	"36047120000"	"150529"	"0"	""	""	""	""	""	""	""	2769	2769	47643.16	0.0581195742991859	1743	291	969	296	164	16	7	0	1743	291	1265	187	1743	291	1452	483	187	23	7	0	34522	1127	283	115	168	541	0	0	285	10	8	1127	1119	19	73	41	536	206	227	17	8	39	937	653	214	52	10	8	0
"ACSSF"	"ny"	"140"	"00"	"0005510"	""	""	""	""	"36"	"047"	""	""	"120200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047120200"	"Census Tract 1202"	""	""	"Census Tract 1202, Kings County, New York"	"36047120200"	"153052"	"0"	""	""	""	""	""	""	""	2160	2160	36552.11	0.0590937100866877	1302	205	706	182	148	36	12	13	1302	205	888	209	1302	205	1097	391	209	61	25	13	80170	681	240	203	37	400	0	0	0	11	30	681	651	0	81	66	217	143	121	23	30	39	563	269	220	72	0	2	0
"ACSSF"	"ny"	"140"	"00"	"0005511"	""	""	""	""	"36"	"047"	""	""	"120801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047120801"	"Census Tract 1208.01"	""	""	"Census Tract 1208.01, Kings County, New York"	"36047120801"	"202188"	"0"	""	""	""	""	""	""	""	5672	5672	72657.19	0.0780652265570342	4064	446	1720	1202	525	171	0	0	4064	446	2922	696	4064	446	3618	1898	696	171	0	0	69235	2153	435	353	82	1548	0	0	146	0	24	2153	2129	40	131	120	1066	471	242	59	24	36	1498	732	496	270	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005512"	""	""	""	""	"36"	"047"	""	""	"120802"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047120802"	"Census Tract 1208.02"	""	""	"Census Tract 1208.02, Kings County, New York"	"36047120802"	"117296"	"0"	""	""	""	""	""	""	""	4556	4556	100600.1	0.0452882407177176	2370	307	897	799	265	102	0	0	2370	307	1696	367	2370	307	2063	1166	367	102	0	0	30707	1529	185	185	0	1154	0	0	31	0	159	1529	1370	0	205	27	393	240	394	111	159	47	1696	1127	469	100	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005513"	""	""	""	""	"36"	"047"	""	""	"120803"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047120803"	"Census Tract 1208.03"	""	""	"Census Tract 1208.03, Kings County, New York"	"36047120803"	"155241"	"0"	""	""	""	""	""	""	""	1916	1916	31965.89	0.0599388877477425	1389	118	439	227	601	4	0	0	1389	118	666	605	1389	118	1271	832	605	4	0	0	29331	910	309	266	43	579	0	0	0	0	22	910	888	0	87	70	346	98	210	77	22	44	633	464	100	26	43	0	0
"ACSSF"	"ny"	"140"	"00"	"0005514"	""	""	""	""	"36"	"047"	""	""	"121000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047121000"	"Census Tract 1210"	""	""	"Census Tract 1210, Kings County, New York"	"36047121000"	"158707"	"0"	""	""	""	""	""	""	""	4237	4237	69144.9	0.0612771178862605	2495	637	1271	455	106	26	0	0	2495	637	1726	132	2495	637	1858	587	132	26	0	0	14494	865	77	77	0	773	0	0	15	0	0	865	865	0	36	0	161	406	158	104	0	50	1706	1656	50	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005515"	""	""	""	""	"36"	"047"	""	""	"121400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047121400"	"Census Tract 1214"	""	""	"Census Tract 1214, Kings County, New York"	"36047121400"	"173354"	"0"	""	""	""	""	""	""	""	4720	4720	70518.96	0.0669323564433503	2396	388	1297	654	41	0	0	16	2396	388	1951	57	2396	388	2008	711	57	16	16	16	20600	1086	112	112	0	830	0	0	54	0	90	1086	996	27	37	27	448	134	208	115	90	47	1562	1260	244	58	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005516"	""	""	""	""	"36"	"047"	""	""	"122000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047122000"	"Census Tract 1220"	""	""	"Census Tract 1220, Kings County, New York"	"36047122000"	"1090388"	"0"	""	""	""	""	""	""	""	6741	6741	16011.83	0.421001178383838	3993	380	2717	561	209	126	0	0	3993	380	3278	335	3993	380	3613	896	335	126	0	0	48036	2632	1184	1069	115	1325	0	0	92	0	31	2632	2601	0	410	101	1045	354	539	152	31	42	2215	1163	861	191	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005517"	""	""	""	""	"36"	"047"	""	""	"123700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047123700"	"Census Tract 1237"	""	""	"Census Tract 1237, Kings County, New York"	"36047123700"	"321360"	"0"	""	""	""	""	""	""	""	8372	8372	67473.8	0.124077794955035	2233	721	947	255	259	38	13	0	2233	721	1202	310	2233	721	1512	565	310	51	13	0	45333	1644	461	379	82	190	0	32	786	30	145	1644	1499	363	550	197	63	186	118	22	145	22	1186	712	455	19	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0005518"	""	""	""	""	"36"	"047"	""	""	"150200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047150200"	"Census Tract 1502"	""	""	"Census Tract 1502, Kings County, New York"	"36047150200"	"319296"	"0"	""	""	""	""	""	""	""	2807	2807	22769.14	0.123280880065854	1906	49	382	255	620	341	100	159	1906	49	637	1220	1906	49	1857	1475	1220	600	259	159	112228	1259	206	171	35	577	0	13	182	8	273	1259	986	17	238	53	114	308	204	52	273	44	1043	325	567	130	12	9	0
"ACSSF"	"ny"	"140"	"00"	"0005519"	""	""	""	""	"36"	"047"	""	""	"152200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047152200"	"Census Tract 1522"	""	""	"Census Tract 1522, Kings County, New York"	"36047152200"	"389861"	"0"	""	""	""	""	""	""	""	3578	3578	23769.95	0.150526180044077	2509	139	319	252	689	571	523	16	2509	139	571	1799	2509	139	2370	2051	1799	1110	539	16	205227	2013	865	786	79	632	0	58	102	0	356	2013	1657	57	127	550	308	379	218	18	356	34	1388	222	875	221	44	26	0
"ACSSF"	"ny"	"140"	"00"	"0005520"	""	""	""	""	"36"	"047"	""	""	"990100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36047990100"	"Census Tract 9901"	""	""	"Census Tract 9901, Kings County, New York"	"36047990100"	"0"	"17793788"	""	""	""	""	""	""	""	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006080"	""	""	""	""	"36"	"061"	""	""	"000100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000100"	"Census Tract 1"	""	""	"Census Tract 1, New York County, New York"	"36061000100"	"76389"	"0"	""	""	""	""	""	""	""	0	0	0	0.0294939590453701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006081"	""	""	""	""	"36"	"061"	""	""	"000201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000201"	"Census Tract 2.01"	""	""	"Census Tract 2.01, New York County, New York"	"36061000201"	"90233"	"75976"	""	""	""	""	""	""	""	2740	2740	78647.14	0.0348391575559423	1457	563	385	260	151	94	0	4	1457	563	645	249	1457	563	894	509	249	98	4	4	32286	716	43	27	16	449	0	17	117	1	89	716	627	20	80	56	165	293	11	2	89	33	856	794	58	4	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006082"	""	""	""	""	"36"	"061"	""	""	"000202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000202"	"Census Tract 2.02"	""	""	"Census Tract 2.02, New York County, New York"	"36061000202"	"310040"	"428737"	""	""	""	""	""	""	""	6789	6789	56713.42	0.119707118334139	5313	1412	825	1027	1031	889	51	78	5313	1412	1852	2049	5313	1412	3901	3076	2049	1018	129	78	31806	2599	72	47	25	1331	0	101	479	58	558	2599	2041	41	156	485	389	726	207	37	558	37	3235	2684	482	69	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006083"	""	""	""	""	"36"	"061"	""	""	"000500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000500"	"Census Tract 5"	""	""	"Census Tract 5, New York County, New York"	"36061000500"	"843918"	"3485553"	""	""	""	""	""	""	""	0	0	0	0.325838575313862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	""	0	0	0	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006084"	""	""	""	""	"36"	"061"	""	""	"000600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000600"	"Census Tract 6"	""	""	"Census Tract 6, New York County, New York"	"36061000600"	"240406"	"176018"	""	""	""	""	""	""	""	10732	10732	115620	0.0928212794808316	9027	4127	1941	1206	1477	224	0	52	9027	4127	3147	1753	9027	4127	4900	2959	1753	276	52	52	19692	3294	355	258	97	1458	0	66	1202	2	211	3294	3083	4	1032	515	588	461	483	0	211	31	4779	4127	565	11	0	76	0
"ACSSF"	"ny"	"140"	"00"	"0006085"	""	""	""	""	"36"	"061"	""	""	"000700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000700"	"Census Tract 7"	""	""	"Census Tract 7, New York County, New York"	"36061000700"	"253229"	"246239"	""	""	""	""	""	""	""	8653	8653	88501.58	0.0977722676707382	6922	9	362	136	3869	1537	738	271	6922	9	498	6415	6922	9	6913	6551	6415	2546	1009	271	193276	6885	107	107	0	4158	0	69	1755	0	796	6885	6089	959	1006	1962	1341	607	129	85	796	24	4808	4417	356	35	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006086"	""	""	""	""	"36"	"061"	""	""	"000800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000800"	"Census Tract 8"	""	""	"Census Tract 8, New York County, New York"	"36061000800"	"220708"	"167906"	""	""	""	""	""	""	""	9189	9189	107832.1	0.0852158388378633	7796	3890	1164	802	1475	344	121	0	7796	3890	1966	1940	7796	3890	3906	2742	1940	465	121	0	28269	3581	458	176	282	1626	0	0	1201	0	296	3581	3285	111	697	462	1092	727	120	76	296	31	4246	3707	539	0	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006087"	""	""	""	""	"36"	"061"	""	""	"000900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061000900"	"Census Tract 9"	""	""	"Census Tract 9, New York County, New York"	"36061000900"	"298886"	"476839"	""	""	""	""	""	""	""	1906	1906	16516.39	0.115400534674292	1518	2	34	86	905	386	85	20	1518	2	120	1396	1518	2	1516	1482	1396	491	105	20	208438	1424	79	38	41	645	0	3	366	0	331	1424	1093	94	117	249	520	65	33	15	331	28	858	735	96	27	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006088"	""	""	""	""	"36"	"061"	""	""	"001001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061001001"	"Census Tract 10.01"	""	""	"Census Tract 10.01, New York County, New York"	"36061001001"	"80143"	"244297"	""	""	""	""	""	""	""	1615	1615	52192.09	0.0309433866102855	1182	43	137	205	432	273	69	23	1182	43	342	797	1182	43	1139	1002	797	365	92	23	101893	846	89	82	7	389	0	113	73	0	182	846	664	30	85	162	147	150	74	16	182	33	777	389	332	56	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006089"	""	""	""	""	"36"	"061"	""	""	"001002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061001002"	"Census Tract 10.02"	""	""	"Census Tract 10.02, New York County, New York"	"36061001002"	"199682"	"245138"	""	""	""	""	""	""	""	5520	5520	71597.51	0.0770976545065074	3839	1734	1212	441	330	59	21	42	3839	1734	1653	452	3839	1734	2105	893	452	122	63	42	22183	1844	108	108	0	1134	0	280	293	8	21	1844	1823	76	133	136	282	562	384	250	21	46	2390	2051	222	117	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006090"	""	""	""	""	"36"	"061"	""	""	"001200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061001200"	"Census Tract 12"	""	""	"Census Tract 12, New York County, New York"	"36061001200"	"120597"	"0"	""	""	""	""	""	""	""	4372	4372	93894.77	0.0465627639973622	3366	516	588	495	1066	561	66	74	3366	516	1083	1767	3366	516	2850	2262	1767	701	140	74	83669	1781	344	283	61	836	0	136	350	0	115	1781	1666	42	237	241	643	318	142	43	115	34	1901	1387	485	29	0	0	0
"ACSSF"	"ny"	"140"	"00"	"0006091"	""	""	""	""	"36"	"061"	""	""	"001300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US36061001300"	"Census Tract 13"	""	""	"Census Tract 13, New York County, New York"	"36061001300"	"317216"	"0"	""	""	""	""	""	""	""	4844	4844	39550.03	0.122477787541873	3717	11	101	235	1505	862	911	92	3717	11	336	3370	3717	11	3706	3605	3370	1865	1003	92	193065	3302	108	72	36	1710	0	30	748	0	706	3302	2596	161	711	533	617	241	170	163	706	30	2582	2174	341	31	36	0	0
